Date,Device,Vehicle,Spend,WeekOfYear
2021-08-14,Roku,Roku Native Display - Highlight Hero,2857.14,32
2021-08-14,Roku,Roku CTV w/ Overlay CPC,3619.05,32
2021-08-14,Roku,Roku ICS,1542.86,32
2021-08-14,Roku,Roku Native Display - Torchbearer,1904.76,32
2021-08-14,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14,32
2021-08-14,Roku,Roku CPA First Time Viewers,3229.37,32
2021-08-14,Roku,Roku Targeted Native Display Retention Strategy,10867.19,32
2021-08-14,Roku,Roku CPA Installs,8700.03,32
2021-08-14,Roku,Roku Featured Row,2266.67,32
2021-08-14,Roku,The Roku Channel,1714.29,32
2021-08-14,Roku,Roku CTV w/ Overlay (CPM),1416.0,32
2021-08-14,Roku,Roku CTV w Overlay CPM,7619.05,32
2021-08-15,Roku,Roku CTV w Overlay CPM,7619.05,32
2021-08-15,Roku,The Roku Channel,1714.29,32
2021-08-15,Roku,Roku CTV w/ Overlay CPC,3619.05,32
2021-08-15,Roku,Roku CTV w/ Overlay (CPC),1714.29,32
2021-08-15,Roku,Roku Native Display - Torchbearer,1904.76,32
2021-08-15,Roku,Roku CPA Installs,8700.03,32
2021-08-15,Roku,Roku Native Display - Dream Team,824.17,32
2021-08-15,Roku,Roku CPA First Time Viewers,3229.37,32
2021-08-15,Roku,Roku Featured Row,2266.67,32
2021-08-15,Roku,Roku CTV w/ Overlay (CPM),1416.0,32
2021-08-15,Roku,Roku ICS,1542.86,32
2021-08-15,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14,32
2021-08-15,Roku,Roku Targeted Native Display Retention Strategy,10867.19,32
2021-08-15,Roku,Roku Native Display - Highlight Hero,2857.14,32
2021-08-16,Roku,Roku Native Display - Highlight Hero,2857.14,33
2021-08-16,Roku,Roku CPA Installs,8700.03,33
2021-08-16,Roku,Roku CTV w/ Overlay (CPM),1416.0,33
2021-08-16,Roku,Roku CTV w/ Overlay CPC,3619.05,33
2021-08-16,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14,33
2021-08-16,Roku,Roku Featured Row,2266.67,33
2021-08-16,Roku,Roku CTV w Overlay CPM,7619.05,33
2021-08-16,Roku,Roku CTV w/ Overlay (CPC),1714.29,33
2021-08-16,Roku,Roku Native Display - Torchbearer,1904.76,33
2021-08-16,Roku,Roku Native Display - Dream Team,824.17,33
2021-08-16,Roku,Roku Targeted Native Display Retention Strategy,10867.19,33
2021-08-16,Roku,Roku ICS,1542.86,33
2021-08-16,Roku,The Roku Channel,1714.29,33
2021-08-16,Roku,Roku CPA First Time Viewers,3229.37,33
2021-08-17,Roku,Roku CPA First Time Viewers,3229.37,33
2021-08-17,Roku,Roku Native Display - Torchbearer,1904.76,33
2021-08-17,Roku,The Roku Channel,1714.29,33
2021-08-17,Roku,Roku Native Display - Highlight Hero,2857.14,33
2021-08-17,Roku,Roku CPA Installs,8700.03,33
2021-08-17,Roku,Roku CTV w Overlay CPM,7619.05,33
2021-08-17,Roku,Roku CTV w/ Overlay (CPM),1416.0,33
2021-08-17,Roku,Roku CTV w/ Overlay (CPC),1714.29,33
2021-08-17,Roku,Roku Native Display - Dream Team,824.17,33
2021-08-17,Roku,Roku Targeted Native Display Retention Strategy,10867.19,33
2021-08-17,Roku,Roku ICS,1542.86,33
2021-08-17,Roku,Roku Featured Row,2266.67,33
2021-08-17,Roku,Roku CTV w/ Overlay CPC,3619.05,33
2021-08-17,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14,33
2021-08-18,Roku,Roku CTV w/ Overlay (CPM),1416.0,33
2021-08-18,Roku,Roku CPA First Time Viewers,3229.37,33
2021-08-18,Roku,Roku CTV w/ Overlay CPC,3619.05,33
2021-08-18,Roku,Roku Native Display - Torchbearer,1904.76,33
2021-08-18,Roku,Roku Native Display - Highlight Hero,2857.14,33
2021-08-18,Roku,The Roku Channel,1714.29,33
2021-08-18,Roku,Roku CTV w Overlay CPM,7619.05,33
2021-08-18,Roku,Roku CPA Installs,8700.03,33
2021-08-18,Roku,Roku Native Display - Dream Team,824.17,33
2021-08-18,Roku,Roku CTV w/ Overlay (CPC),1714.29,33
2021-08-18,Roku,Roku Featured Row,2266.67,33
2021-08-18,Roku,Roku ICS,1542.86,33
2021-08-18,Roku,Roku Primetime 2 HR 8/21 RB- WWE Summerslam,6857.14,33
2021-08-18,Roku,Roku Targeted Native Display Retention Strategy,10867.19,33
