Date,Device,Vehicle,Spend,WeekOfYear
2021-04-27,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,17
2021-04-27,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,17
2021-04-27,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,17
2021-04-27,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,17
2021-04-27,Playstation,Playstation Showcase (Apps_ Explore),33.9,17
2021-04-27,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,17
2021-04-27,Playstation,Playstation Showcase (Movies & TV Explore),41.91,17
2021-04-28,Playstation,Playstation Showcase (Movies & TV Explore),41.91,17
2021-04-28,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,17
2021-04-28,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,17
2021-04-28,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,17
2021-04-28,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,17
2021-04-28,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,17
2021-04-28,Playstation,Playstation Showcase (Apps_ Explore),33.9,17
2021-04-29,Playstation,Playstation Showcase (Movies & TV Explore),41.91,17
2021-04-29,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,17
2021-04-29,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,17
2021-04-29,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,17
2021-04-29,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,17
2021-04-29,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,17
2021-04-29,Playstation,Playstation Showcase (Apps_ Explore),33.9,17
2021-04-30,Playstation,Playstation Showcase (Apps_ Explore),33.9,17
2021-04-30,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,17
2021-04-30,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,17
2021-04-30,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,17
2021-04-30,Playstation,Playstation Showcase (Movies & TV Explore),41.91,17
2021-04-30,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,17
2021-04-30,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,17
2021-05-01,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,17
2021-05-01,Playstation,Playstation Showcase (Movies & TV Explore),41.91,17
2021-05-01,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,17
2021-05-01,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,17
2021-05-01,Playstation,Playstation Showcase (Apps_ Explore),33.9,17
2021-05-01,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,17
2021-05-01,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,17
2021-05-02,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,17
2021-05-02,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,17
2021-05-02,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,17
2021-05-02,Playstation,Playstation Showcase (Apps_ Explore),33.9,17
2021-05-02,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,17
2021-05-02,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,17
2021-05-02,Playstation,Playstation Showcase (Movies & TV Explore),41.91,17
2021-05-03,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,18
2021-05-03,Playstation,Playstation Showcase (Apps_ Explore),33.9,18
2021-05-03,Playstation,Playstation Showcase (Movies & TV Explore),41.91,18
2021-05-03,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,18
2021-05-03,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,18
2021-05-03,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,18
2021-05-03,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,18
2021-05-04,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,18
2021-05-04,Playstation,Playstation Showcase (Movies & TV Explore),41.91,18
2021-05-04,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,18
2021-05-04,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,18
2021-05-04,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,18
2021-05-04,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,18
2021-05-04,Playstation,Playstation Showcase (Apps_ Explore),33.9,18
2021-05-05,Playstation,Playstation Showcase (Movies & TV Explore),41.91,18
2021-05-05,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,18
2021-05-05,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,18
2021-05-05,Playstation,Playstation Showcase (Apps_ Explore),33.9,18
2021-05-05,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,18
2021-05-05,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,18
2021-05-05,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,18
2021-05-06,Playstation,Playstation Showcase (Apps_ Explore),33.9,18
2021-05-06,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,18
2021-05-06,Playstation,Playstation Showcase (Movies & TV Explore),41.91,18
2021-05-06,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,18
2021-05-06,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,18
2021-05-06,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,18
2021-05-06,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,18
2021-05-07,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,18
2021-05-07,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,18
2021-05-07,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,18
2021-05-07,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,18
2021-05-07,Playstation,Playstation Showcase (Movies & TV Explore),41.91,18
2021-05-07,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,18
2021-05-07,Playstation,Playstation Showcase (Apps_ Explore),33.9,18
2021-05-08,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,18
2021-05-08,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,18
2021-05-08,Playstation,Playstation Showcase (Movies & TV Explore),41.91,18
2021-05-08,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,18
2021-05-08,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,18
2021-05-08,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,18
2021-05-08,Playstation,Playstation Showcase (Apps_ Explore),33.9,18
2021-05-09,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,18
2021-05-09,Playstation,Playstation Showcase (Movies & TV Explore),41.91,18
2021-05-09,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,18
2021-05-09,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,18
2021-05-09,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,18
2021-05-09,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,18
2021-05-09,Playstation,Playstation Showcase (Apps_ Explore),33.9,18
2021-05-10,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,19
2021-05-10,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,19
2021-05-10,Playstation,Playstation Showcase (Apps_ Explore),33.9,19
2021-05-10,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,19
2021-05-10,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,19
2021-05-10,Playstation,Playstation Showcase (Movies & TV Explore),41.91,19
2021-05-10,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,19
2021-05-11,Playstation,Playstation Showcase (Movies & TV Explore),41.91,19
2021-05-11,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,19
2021-05-11,Playstation,Playstation Showcase (Apps_ Explore),33.9,19
2021-05-11,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,19
2021-05-11,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,19
2021-05-11,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,19
2021-05-11,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,19
2021-05-12,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,19
2021-05-12,Playstation,Playstation Showcase (Apps_ Explore),33.9,19
2021-05-12,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,19
2021-05-12,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,19
2021-05-12,Playstation,Playstation Showcase (Movies & TV Explore),41.91,19
2021-05-12,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,19
2021-05-12,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,19
2021-05-13,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,19
2021-05-13,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,19
2021-05-13,Playstation,Playstation Showcase (Apps_ Explore),33.9,19
2021-05-13,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,19
2021-05-13,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,19
2021-05-13,Playstation,Playstation Showcase (Movies & TV Explore),41.91,19
2021-05-13,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,19
2021-05-14,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,19
2021-05-14,Playstation,Playstation Showcase (Movies & TV Explore),41.91,19
2021-05-14,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,19
2021-05-14,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,19
2021-05-14,Playstation,Playstation Showcase (Apps_ Explore),33.9,19
2021-05-14,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,19
2021-05-14,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,19
2021-05-15,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,19
2021-05-15,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,19
2021-05-15,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,19
2021-05-15,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,19
2021-05-15,Playstation,Playstation Showcase (Apps_ Explore),33.9,19
2021-05-15,Playstation,Playstation Showcase (Movies & TV Explore),41.91,19
2021-05-15,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,19
2021-05-16,Playstation,Playstation Showcase (Apps_ Explore),33.9,19
2021-05-16,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,19
2021-05-16,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,19
2021-05-16,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,19
2021-05-16,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,19
2021-05-16,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,19
2021-05-16,Playstation,Playstation Showcase (Movies & TV Explore),41.91,19
2021-05-17,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,20
2021-05-17,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,20
2021-05-17,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,20
2021-05-17,Playstation,Playstation Showcase (Movies & TV Explore),41.91,20
2021-05-17,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,20
2021-05-17,Playstation,Playstation Showcase (Apps_ Explore),33.9,20
2021-05-17,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,20
2021-05-18,Playstation,Playstation Showcase (Apps_ Explore),33.9,20
2021-05-18,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,20
2021-05-18,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,20
2021-05-18,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,20
2021-05-18,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,20
2021-05-18,Playstation,Playstation Showcase (Movies & TV Explore),41.91,20
2021-05-18,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,20
2021-05-19,Playstation,Playstation Showcase (Apps_ Explore),33.9,20
2021-05-19,Playstation,Playstation Showcase (Movies & TV Explore),41.91,20
2021-05-19,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,20
2021-05-19,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,20
2021-05-19,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,20
2021-05-19,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,20
2021-05-19,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,20
2021-05-20,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,20
2021-05-20,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,20
2021-05-20,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,20
2021-05-20,Playstation,Playstation Showcase (Movies & TV Explore),41.91,20
2021-05-20,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,20
2021-05-20,Playstation,Playstation Showcase (Apps_ Explore),33.9,20
2021-05-20,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,20
2021-05-21,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,20
2021-05-21,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,20
2021-05-21,Playstation,Playstation Showcase (Apps_ Explore),33.9,20
2021-05-21,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,20
2021-05-21,Playstation,Playstation Showcase (Movies & TV Explore),41.91,20
2021-05-21,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,20
2021-05-21,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,20
2021-05-22,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,20
2021-05-22,Playstation,Playstation Showcase (Movies & TV Explore),41.91,20
2021-05-22,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,20
2021-05-22,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,20
2021-05-22,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,20
2021-05-22,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,20
2021-05-22,Playstation,Playstation Showcase (Apps_ Explore),33.9,20
2021-05-23,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,20
2021-05-23,Playstation,Playstation Showcase (Apps_ Explore),33.9,20
2021-05-23,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,20
2021-05-23,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,20
2021-05-23,Playstation,Playstation Showcase (Movies & TV Explore),41.91,20
2021-05-23,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,20
2021-05-23,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,20
2021-05-24,Playstation,Playstation Showcase (Movies & TV Explore),41.91,21
2021-05-24,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,21
2021-05-24,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,21
2021-05-24,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,21
2021-05-24,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,21
2021-05-24,Playstation,Playstation Showcase (Apps_ Explore),33.9,21
2021-05-24,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,21
2021-05-25,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,21
2021-05-25,Playstation,Playstation Showcase (Apps_ Explore),33.9,21
2021-05-25,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,21
2021-05-25,Playstation,Playstation Showcase (Movies & TV Explore),41.91,21
2021-05-25,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,21
2021-05-25,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,21
2021-05-25,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,21
2021-05-26,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,21
2021-05-26,Playstation,Playstation Showcase (Movies & TV Explore),41.91,21
2021-05-26,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,21
2021-05-26,Playstation,Playstation Showcase (Apps_ Explore),33.9,21
2021-05-26,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,21
2021-05-26,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,21
2021-05-26,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,21
2021-05-27,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,21
2021-05-27,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,21
2021-05-27,Playstation,Playstation Showcase (Movies & TV Explore),41.91,21
2021-05-27,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,21
2021-05-27,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,21
2021-05-27,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,21
2021-05-27,Playstation,Playstation Showcase (Apps_ Explore),33.9,21
2021-05-28,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,21
2021-05-28,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,21
2021-05-28,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,21
2021-05-28,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,21
2021-05-28,Playstation,Playstation Showcase (Apps_ Explore),33.9,21
2021-05-28,Playstation,Playstation Showcase (Movies & TV Explore),41.91,21
2021-05-28,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,21
2021-05-29,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,21
2021-05-29,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,21
2021-05-29,Playstation,Playstation Showcase (Movies & TV Explore),41.91,21
2021-05-29,Playstation,Playstation Showcase (Apps_ Explore),33.9,21
2021-05-29,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,21
2021-05-29,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,21
2021-05-29,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,21
2021-05-30,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",166.01,21
2021-05-30,Playstation,Playstation Main Line Title ( Apps_ Explore),205.18,21
2021-05-30,Playstation,Playstation Showcase (Movies & TV Explore),41.91,21
2021-05-30,Playstation,Playstation Showcase (Apps_ Explore),33.9,21
2021-05-30,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",492.07,21
2021-05-30,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",161.75,21
2021-05-30,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",161.03,21
2021-05-31,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,22
2021-05-31,Playstation,Playstation Showcase (Movies & TV Explore),46.05,22
2021-05-31,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,22
2021-05-31,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,22
2021-05-31,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,22
2021-05-31,Playstation,Playstation Showcase (Apps_ Explore),35.85,22
2021-05-31,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,22
2021-06-01,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,22
2021-06-01,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,22
2021-06-01,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,22
2021-06-01,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,22
2021-06-01,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,22
2021-06-01,Playstation,Playstation Showcase (Movies & TV Explore),46.05,22
2021-06-01,Playstation,Playstation Showcase (Apps_ Explore),35.85,22
2021-06-02,Playstation,Playstation Showcase (Movies & TV Explore),46.05,22
2021-06-02,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,22
2021-06-02,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,22
2021-06-02,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,22
2021-06-02,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,22
2021-06-02,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,22
2021-06-02,Playstation,Playstation Showcase (Apps_ Explore),35.85,22
2021-06-03,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,22
2021-06-03,Playstation,Playstation Showcase (Movies & TV Explore),46.05,22
2021-06-03,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,22
2021-06-03,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,22
2021-06-03,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,22
2021-06-03,Playstation,Playstation Showcase (Apps_ Explore),35.85,22
2021-06-03,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,22
2021-06-04,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,22
2021-06-04,Playstation,Playstation Showcase (Apps_ Explore),35.85,22
2021-06-04,Playstation,Playstation Showcase (Movies & TV Explore),46.05,22
2021-06-04,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,22
2021-06-04,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,22
2021-06-04,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,22
2021-06-04,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,22
2021-06-05,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,22
2021-06-05,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,22
2021-06-05,Playstation,Playstation Showcase (Movies & TV Explore),46.05,22
2021-06-05,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,22
2021-06-05,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,22
2021-06-05,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,22
2021-06-05,Playstation,Playstation Showcase (Apps_ Explore),35.85,22
2021-06-06,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,22
2021-06-06,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,22
2021-06-06,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,22
2021-06-06,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,22
2021-06-06,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,22
2021-06-06,Playstation,Playstation Showcase (Apps_ Explore),35.85,22
2021-06-06,Playstation,Playstation Showcase (Movies & TV Explore),46.05,22
2021-06-07,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,23
2021-06-07,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,23
2021-06-07,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,23
2021-06-07,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,23
2021-06-07,Playstation,Playstation Showcase (Movies & TV Explore),46.05,23
2021-06-07,Playstation,Playstation Showcase (Apps_ Explore),35.85,23
2021-06-07,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,23
2021-06-08,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,23
2021-06-08,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,23
2021-06-08,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,23
2021-06-08,Playstation,Playstation Showcase (Apps_ Explore),35.85,23
2021-06-08,Playstation,Playstation Showcase (Movies & TV Explore),46.05,23
2021-06-08,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,23
2021-06-08,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,23
2021-06-09,Playstation,"Playstation What's New Feed Network (Streaming Video Affinity, Excluding app owners)",212.07,23
2021-06-09,Playstation,"Playstation Showcase Network (Streaming Video Affinity, Excluding app owners)",619.14,23
2021-06-09,Playstation,"Playstation Main Line Title Network (Streaming Video Affinity, Excluding app owners)",171.11,23
2021-06-09,Playstation,"Playstation Grid Hero Network (Streaming Video Affinity, Excluding app owners)",476.93,23
2021-06-09,Playstation,Playstation Main Line Title ( Apps_ Explore),262.89,23
2021-06-09,Playstation,Playstation Showcase (Apps_ Explore),35.85,23
