Date,Device,Vehicle,Spend,WeekOfYear
2021-07-17,Xbox,Xbox 1/2 Day Takeover 7/18 (12PM-11:59PM EST)- WWE MITB),11014.24,28
2021-07-18,Xbox,Xbox 1/2 Day Takeover 7/18 (12PM-11:59PM EST)- WWE MITB),11014.24,28
2021-07-18,Xbox,Run of Xbox - Click to App - Prospecting,3429.74,28
2021-07-18,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1283.65,28
2021-07-19,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1283.65,29
2021-07-19,Xbox,Xbox 1/2 Day Takeover 7/18 (12PM-11:59PM EST)- WWE MITB),11014.24,29
2021-07-19,Xbox,Run of Xbox - Click to App - Prospecting,3429.74,29
2021-07-20,Xbox,Run of Xbox - Click to App - Prospecting,3429.74,29
2021-07-20,Xbox,Xbox 1/2 Day Takeover 7/18 (12PM-11:59PM EST)- WWE MITB),11014.24,29
2021-07-20,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1283.65,29
2021-07-21,Xbox,Run of Xbox - Click to App - Prospecting,3429.74,29
2021-07-21,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1283.65,29
2021-07-21,Xbox,Xbox 1/2 Day Takeover 7/18 (12PM-11:59PM EST)- WWE MITB),11014.24,29
2021-07-22,Xbox,Run of Xbox - Click to App - Prospecting,3429.74,29
2021-07-22,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1283.65,29
2021-07-22,Xbox,Xbox 1/2 Day Takeover 7/18 (12PM-11:59PM EST)- WWE MITB),11014.24,29
2021-07-23,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1283.65,29
2021-07-23,Xbox,Run of Xbox - Click to App - Prospecting,3429.74,29
2021-07-23,Xbox,Xbox 1/2 Day Takeover 7/18 (12PM-11:59PM EST)- WWE MITB),11014.24,29
2021-07-24,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1283.65,29
2021-07-24,Xbox,Xbox 1/2 Day Takeover 7/18 (12PM-11:59PM EST)- WWE MITB),11014.24,29
2021-07-24,Xbox,Run of Xbox - Click to App - Prospecting,3429.74,29
2021-07-25,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1283.65,29
2021-07-25,Xbox,Xbox 1/2 Day Takeover 7/18 (12PM-11:59PM EST)- WWE MITB),11014.24,29
2021-07-25,Xbox,Run of Xbox - Click to App - Prospecting,3429.74,29
2021-07-26,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,30
2021-07-26,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,30
2021-07-26,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,30
2021-07-27,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,30
2021-07-27,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,30
2021-07-27,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,30
2021-07-28,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,30
2021-07-28,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,30
2021-07-28,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,30
2021-07-29,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,30
2021-07-29,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,30
2021-07-29,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,30
2021-07-30,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,30
2021-07-30,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,30
2021-07-30,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,30
2021-07-31,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,30
2021-07-31,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,30
2021-07-31,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,30
2021-08-01,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,30
2021-08-01,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,30
2021-08-01,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,30
2021-08-02,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,31
2021-08-02,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,31
2021-08-02,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,31
2021-08-03,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,31
2021-08-03,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,31
2021-08-03,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,31
2021-08-04,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,31
2021-08-04,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,31
2021-08-04,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,31
2021-08-05,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,31
2021-08-05,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,31
2021-08-05,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,31
2021-08-06,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,31
2021-08-06,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,31
2021-08-06,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,31
2021-08-07,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,31
2021-08-07,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,31
2021-08-07,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,31
2021-08-08,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,31
2021-08-08,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,31
2021-08-08,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,31
2021-08-09,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,32
2021-08-09,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,32
2021-08-09,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,32
2021-08-10,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,32
2021-08-10,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,32
2021-08-10,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,32
2021-08-11,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,32
2021-08-11,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,32
2021-08-11,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,32
2021-08-12,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,32
2021-08-12,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,32
2021-08-12,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,32
2021-08-13,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,32
2021-08-13,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,32
2021-08-13,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,32
2021-08-14,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,32
2021-08-14,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,32
2021-08-14,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,32
2021-08-15,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,32
2021-08-15,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,32
2021-08-15,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,32
2021-08-16,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,33
2021-08-16,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,33
2021-08-16,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,33
2021-08-17,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,33
2021-08-17,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,33
2021-08-17,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,33
2021-08-18,Xbox,Xbox 1/4 Day Takeover 8/21 (6PM-11:59PM EST)- WWE Summerslam,5867.71,33
2021-08-18,Xbox,Run of Xbox - Click to App - Retention/Re-engagement,1026.92,33
2021-08-18,Xbox,Run of Xbox - Click to App - Prospecting,2743.79,33
